
1,"This product is amazing.  It is simple to load without any bugs and seems to block everything to date.  I've had it installed for about 4 months and have no complaints whatsoever.  We have tried many antivirus software packages and this really, along with ZoneAlarm, seems to be the best."

-0.5,"I was moments away from purchasing this at a retail store even though the only feature I really wanted was the ability to burn HD-format video onto a standard DVD (obviously with less time per disc due to the much smaller storage size). This was the number-one touted feature on the box (and on the Amazon website). I didn't have my reading glasses with me and almost missed the itty-bitty 2-point type down at the bottom that said that this feature was only available with a separate purchase of a special plug-in only available from Roxio. What the crud? This is SOFTWARE, not a mechanical device... if the software doesn't support the feature it advertises, then IT""S NOT A FEATURE... the plug-in is a separate software product and they should not be able to advertise it as part of the parent application! This is one of the most misleading cheats I've ever seen. At least on the web-site they don't hide it in 2-point type, you just have to follow the asterisks. If it's still worth it to you, and you don't mind rewarding deceptive marketing practices, the plug-in is available at the Roxio web site for twenty bucks extra. Let me know how it works, cuz' I ain't buying it."

0.5,"I used to keep a Windows machine running after I switched to Mac, just to keep using QuickBooks. The full version of QuickBooks for Windows is a godsend for small businesses, with just about every feature every small- to medium-sized business needs.

The Mac version is pared down, though. I'm not going to go through all the features it has and doesn't have. For a business investment like this, you really need to go look at the full list of features yourself on the Intuit website.

What I wanted to impart here, though, is that QuickBooks for Mac 2013 provides an easy, intuitive bookkeeping interface and it's very fast. No chugging through calculations or report generation. Everything I've tried pops up very quickly and accurately. You can customize report forms easily--both for data and for look. You can easily track multiple accounts. It doesn't do payroll--go to Windows for that, or use an online service.

I use QuickBooks now to manage my own freelance business as well as the finances of a small nonprofit organization I run. It's easy to set up invoices and create product or service entries that track to specific types of income or expense lines. It's easy to mark the invoice paid when the check or online payment comes in. It's easy to keep your check registers up to date. And, of course, you can wrap it all up and just give your QuickBooks file to your accountant at the end of your fiscal year and he or she can import all the data and take care of your filings.

Simple and fast. Just make sure you check the feature lists online to be sure it does what you really, really need."

1,"The seventh in the series, these games are relatively inexpensive yet provide hours of gameplay. In them, Nancy Drew, the college-aged female detective, explores mysteries and finds solutions to various puzzles.
You can see the various improvements in this latest entry. The graphics are much smoother, and as you turn around in a given area the 'snapshot' quality is more of a flow. It's still not a fully immersive environment - in essence you go ""to"" a spot and then can turn left or right through set images of the room. You can point to a ""hot spot"" in the room to approach an item or examine it. Still, in a way this makes it easier for younger detectives to know what to do. If you can't click on something, it's not important.
There's no violence or blood, although I do have to comment that the ghost dogs are rather scary! I have had younger teenage girls refuse to play some of the games I've lent them because they were too scary after a few hours. This one might fall into that category if you have a skittish nature. The dogs don't actually attack you, but their jumping on the doors, howling and rattling the house can be quite frightning.
The game uses very logical puzzles that actually teach you things. You want to test water from a well, but first you have to learn the real technique for priming a pump and do it. You need to use a motorboat, but the pistons aren't in the proper cycle positions. Anyone who uses a boat would see this by looking at the engine, and they helpfully include a diagram to show you (i.e. Nancy) how to fix this before the engine will work. Notes at the ranger station warn you about Hantavirus, a real danger if you're cleaning areas where mice live.
There are other puzzles - identifying birds, finding planks to get over rotten floorboards and so on - that fit in as well. In general the game does an admirable job of keeping the game very realistic-feeling, like you're really at this Pennsylvanian lake, amongst the locals there, exploring their world.
On the downside, much of the game involves pony-trail sorts of handoffs. You know you need a spark plug. You might think it would be lying around nearby or that one would be in the house. But instead, searching all over creation finds none. Instead, you have to go to sleep, wake up at night, chat with someone who it so happens has one, go back to sleep again, and then in the morning use it. It can get extremely frustrating when at many times in the game you know what you *need* but just have to figure out how the game designers think you should *get* it.
Still, many times this means that your gameplay time is stretched out as you wander around, explore, chat with people, and enjoy the world. It's not a game for people who want to race through to the end to have 'beaten it'. If you poke at a walkthrough site, you can probably do so in an hour or two. Instead, it's a game that, for a relatively low price, lets you wander through a well realized world, exercise those ""little grey cells"" in your brain, and really become knowledgeable about a number of intersting subjects. Give yourself time to have fun with this one!"

1,Did the job.

0.5,"This was my first time using Quicken. I mainly use it to track spending in my checking account, as well as my retirement accounts. It does have the capability for tracking investments, mortgages, etc., but I was mainly looking for a way to track my spending.

It was easy to install and for the most part, is intuitive to use. I use a password to update my accounts which only takes about a minute or so to do. Initial imports required a lot of manual categorizing, but Quicken adjusts to how you want things categorized and all following imports required little manipulation. Of course, sometimes I have to go back and re-categorize transactions, but it doesn't take up too much time.

To me, the spending reports are invaluable. I can see exactly where my money goes - last month, last 3 months, etc. It's a great way to start some budget planning and beats tracking expenses manually. Like I said, there is a slew of other capabilities, but for me, even using it for my limited purpose is worth while."

0.5,"I was wary of trying this when I saw all of the bad reviews, but after buying and using it for 4 months, I don't regret purchasing it.  True, it seems a little disjointed, but once you remember that you use the program by using the top menu bar and do your navigation that way and through the little windows on the screen, one gets used to it.  But remember, this software wasn't written for Leopard.  I had no problem what so ever using it."

1,"Ive been using TurboTax since it was first published. Some years I find fault with the program but most of the time it just works. My major complaint is the self-advertising for an endless array of other paid offerings, but I seem to be not even noticing them anymore.

 Since Intuit makes only incremental changes and my tax situation is not complex, it seems to take me a few minutes less each year to complete my taxes because I know the parts of the program I need to use.

 A lot of people have complained of price increases for the program and being forced to buy different, more expensive versions. I find no reason to complain.

 TurboTax has a slight learning curve for new users, but if you follow their guided input and are willing to read the directions (both Intuits and the IRS), everything gets done.

 So TurboTax 2014 looks and feels a lot like TurboTax 2013 and 2012, 2011 and years before that.

 And thats a compliment. I use TurboTax every year because it works. Its that simple.

Jerry"

-1,"What a nightmare. If you've read the other reviews here, you probably already know how annoying Vista's access control messages are, and how it was incompatible with nearly everything, so I won't spend time railing about that. The one issue that I could not solve, or forgive, was one of the most fundamental issues for an operating system: file handling.

Vista didn't like copying files across a network. In fact, Vista took personal umbrage at being asked to transfer files across a network, and passive-agressively reduced the transfer rate down until it could be measured in bits per minute, instead of kB per second. I soon came to personify Vista as one of those toad-like elderly women behind the counter at the DMV who take perverse delight in watching people's impatience boil into homicidal rage. The kind of person/operating system that will let you get to almost the front of a two-hour line/95% complete file transfer and then wordlessly put up a ""Next Window"" sign/""File I/O error"" message with just the hint of a malicious grin. The kind of person/operating system that justifies the ""No Firearms in the DMV""/""Don't keep a hammer near your laptop with Vista installed on it"" rule.

The problem wasn't just limited to network file copies, either. Copying photos from a USB flash drive to the hard drive took so long that I could have recreated them in MS Paint, pixel by pixel, more quickly and with less frustration. Where else but in Vista will you see a dialog box with the words ""0.2 of 4 Mb copied, 240 hours remaining""?

My experience with Vista was so abominable that I swore never to give Microsoft another dime of my business, walked to the Apple store, and plunked down way to much money for a Macbook Pro. OSX has its issues, some of them serious, but OSX makes Vista look like Microsoft literally implemented the ""1,000,000 monkeys with 1,000,000 copies of C++ will probably turn out a well-made operating system"" rule, but decided to save money by giving about 200 monkeys 3 computers and one copy of Q-BASIC."

0.5,"There's not a whole lot more to say about this Norton product. I've been using Norton for year. Even back in the day when you could buy one license software version and without having to pay for a new version each year, you could just download updates. Long gone are those days. The stickler part of this is that we need protection for our electronic devices. I will say, that last year I paid $80 for this software from the Norton website, but I purchased this download from Amazon for only half that price. Keep that in mind when it comes to renewing your virus software."

-1,"If Quicken 2011 is anything like Quicken 2010 it runs like a 7th grade science project. It misses transactions, the interface is confusing, the screens are amazingly amateurish, account lists take several tries to assemble themselves. I could go on, but any of you who own the program, know what I'm talking about. With the loss of Microsoft Money, Quicken is the ""last man standing"". Too bad that man is walking wounded."

1,"I agree with the earlier reviewers about the myriad positive features this upgrade brought.  Faster operations, better stability, exciting new features (e.g., batch bill pay, ability to handle options - finally! - auto balancing, better portfolio views, etc. etc.), and still a great price.  Even without the rebate, this is a worthy upgrade.  BTW, CompUSA has the lowest price I've seen.
The only gripe I have with Money is the still confusing interface, esp. for the new Money user.  I've used it for 3 years now and sometimes I still can't find what I'm looking for.  Luckily, the Help's search function is VERY useful and always locates the functionality I need.
Highly recommended."

-0.5,"I don't ""hate"" this product like some reviewers here. I think the software is decent, the price is not too bad, and it has a neat control panel. In other words, if you've been using Trend Micro for years, and it works for you - I'm not trying to talk you out of it.

The problem for me is, I don't know why I would ever be compelled to buy it. It's inferior to the free options out there. So if you're looking for the best protection, there is no single option that will cover all your bases. But fortunately, the best rated programs are all free.

Here's what our IT staff recommends:

* For Anti-Virus: Either AVAST or AVIRA. Both free, both fairly equivalent in protection, in speed, in program size, etc. They will give you some annoying popups asking if you want to upgrade, but the basic home version is both adequate & free.

* For Firewall: If using Windows XP, 7, or Vista, just enable the Windows Firewall. In tests, the Windows Firewall does as well as others. Never run two firewall programs, as this can cause problems. If using an older version of Windows, use Zone Alarm (also free). Also, your router acts as a secondary firewall (even if you only have one computer hooked up).

* For hijacks, redirects, popups, & malicious web sites: Use HostsMan. This tiny little program (also free) amazingly keeps a list of malicious sites and prevents them from loading on your browser.

* For emergencies: Install these programs just in case - Spybot Search & Destroy, C-Cleaner, & Malwarebytes Anti-Malware. Run C-Cleaner once a week - to keep your system running optimally, to clean up unwanted files, and clean your registry. The other two programs are to run just in case you have a problem, and it's super handy to already have them on your computer in case a virus or hijack is preventing internet access.

So I can't really recommend the Trend Micro, but I'll go ahead and share my experience with it:

-Install was a nightmare process, slows down boot time, bulky program.

-I really don't like the free online backup, because you are forced to renew every 12 months. In my opinion it's a marketing gimmick to get you to renew, when there are many options out there which are better (and free). For important files, I back up manually on Google Docs. For bookmarks, backup on Google Bookmarks. For backup of everyday programs and files, there are about a dozen reliable (and light) programs out there.

-Does not block some of the malicious sites, hijacks, and redirects out there. Instead, make sure you use HostsMan.

I hope this saves you both money & time. Good luck!"

1,"I have been using Kaspersky products for about 3 years now and was due for a new program as my licence on the 2011 program was expired, so i thought I would try this version which is more of an internet focused rather than an all inclusive.  For me this I hoped would be a compromise between the pop up type software and those that seem to do nothing until your already infected.  As it turns out this is my favorite Kaspersky version I have tried.

So this is a simple install on Windows 7, and it will put an over sized Icon on your desktop that looks like a little computer. It shows a green screen when all is fine and red when your attention is needed.  It has a plethora of features including mail, file, and web anti virus but also application control to limit  a programs ability to web surf or update without you knowing.  It has Firewall and network attack as well as more commonly needed features like Anti banner settings.

I can't say I have had to try to remove a virus or been attacked by one, but I think that is the whole point of using this type of software is to avoid the problem in the first place.

I can say that I like the easy interface and the way this software simply does its job without bothering me.  That in and of itself is a key feature for me.

So I do recommend this software will say I can't find a con to mention. So with that I have to say its 5 stars."

1,"I was terribly excited to receive this box of software; French was my first language now long-forgotten, and I've been aching to try my hand at picking the language up again. On TV, Rosetta Stone promises users of its products that they will be comfortable with any of their language courses in short order, citing their use by the US State Department, the US Army and others.

Well, time to give it a try. The yellow box's contents were a User's Guide, the usual assortment of user agreements, registration cards, a Quick Start guide, a small pamphlet on setting up the included USB headset on one's computer and of course, the software DVDs (one application disk and three language disks, one each for French levels 1, 2, and 3) along with Audio Companion CDs that serve as a complement to the software course--supposedly, these will help you practice what you've learned in the software and is meant to be played on a CD player or downloaded (as they put it) to an MP3 player.

In itself, impressive set if a little overwhelming, but I found the instructions rather straightforward and easy-to-use. Just following the instructions in the Quick Start guide was enough to have me operational on my within the hour. The headset installation instructions were equally as easy to follow on my Vista PC and there's even a French QWERTY keyboard overlay. The folks at Rosetta Stone have outdone themselves in this regard. There are far too many instances of software installation and use that get in the way of the software itself.

So, how did I find the software and did I learn some French? I admit freely that I was a bit skeptical about the company's claims. No grammar workbooks or textbooks, just what they call a ""natural"" way of learning through something called Dynamic Immersion, which sounds like being kicked off the side of the pool into the deep end, only less pleasant! Their admonition is to simply trust the method as it works without requiring translation. They promise that I will be speaking French immediately from the first lesson and that was no joke.

The levels are broken into units which are further subdivided into core lessons, focused activities and finally, a milestone. The program starts with a few questions about the user's goals which can revolve around both speaking and writing the language, just writing or just speaking. The recommended default is to focus on both speaking and writing, which is what I chose.

From the ""home"" screen, the user can see their progress along the lesson, the unit and the entire course. It's truly easy to use. The content is also incredible: you will either type responses, listening to and repeating after a speaker (which is scored as well) or choosing the correct answers from multiple-choices or typing out the proper sentence. In so doing, you find yourself picking up on vocabulary, proper pronunciation, writing and grammatical structure.

I have finished the first level and I'm looking forward to the second level as it is easy, but hard work if that makes sense. I haven't yet listened to the audio CDs, but if the software is anything to go by, my god. I am so impressed with the quality of the software and instruction that I am giving Rosetta Stone French the highest recommendations. Five, extremely deserved stars."

0.5,"Microsoft Office is one of those ubiquitous apps that most computer users will run into at some point, and many people (too many people?) spend the majority of their professional lives in front of one of the apps in this package. I know - I've been living with Office since before it was called Office, and one form or another is installed on my Macs, my Windows PCs - even my iPad.

Microsoft's business - like many software companies - requires the recurring revenue of an ongoing series of upgrades and enhancements. Problem is, at least a decade ago, the Microsoft Office apps became good enough that Microsoft started running out of new feature ideas most people would see as valuable. I use Word a lot, and I doubt I make use of more than 20% of what it's capable of. And at the same time, if Microsoft were to create a truly revolutionary new Office product, the tens of millions that are comfortable with today's products would need retraining. So Microsoft is stuck between these extremes...on one hand, the current products are probably more capable than most people can use, and on the other hand, you need to evolve but not change too much lest you alienate today's customers. This makes any upgrade tricky.

Okay, with that background in place, here are my impressions of Office 2016 for Mac...

First of all, I want to be clear that I am *NOT* reviewing a free copy. Where you see ""Vine Customer Review of Free Product"", I'm actually reviewing Office 2016 Home and Business that I purchased separately (indeed, due to some sort of error, I never received my keycard from Vine). I don't believe there's any difference in the software - no matter how you get it, the apps are the same.

That out of the way, one of the first things the typical user will want to consider is exactly what Office apps you need and whether to buy an individual license, or whether to pay for an Office 365 subscription. To me, it's usually a no-brainer: choose the Office 365 subscription. It gets you up to five copies of Office on your choice of Windows or Mac PCs, or tablets and portable devices, as well as future upgrades at no extra charge. To me, this sounds like a more cost efficient way to get Office, especially if you have more than one computer (say, a Mac and a Windows PC, or an iPad).

And speaking of the iPad, one of the things I like best about the newest release is that the big Office apps run really, really well on an iPad these days. Unlike older releases where Microsoft pretty much just provided a viewer for the various Office document formats, the current release is nearly as powerful as either the Windows or Mac versions. If you're one of those who spend your life in front of the various Office products, you can now realistically think about replacing your PC/Mac with a tablet and not surrendering any major functionality. Of course, you can take advantage of the mobile versions of Office without necessarily needing to upgrade your PC or your Mac, but if you find yourself using the latest versions on your iPad, you might want the most similar things on your Mac.

Back to Office, I would agree with many of the reviewers who suggest that there's generally not a hugely compelling reason to upgrade from Office 2011, with these exceptions:

1. On more modern Macs, the new Office seems to run faster and take better advantage of multi-core processors. On my recent MacBook Pro (with the quad-core i7 and 16GB of memory), Word, PowerPoint and Excel are notably faster and more stable than the prior release. The opposite is true on an older iMac I have - there, Office 2011 seems to run notably better.

2. If you use both Windows and Mac a lot, I find Office 2016 to be an easier transition across the two platforms, especially if your flavor of Windows is Windows 10. I share documents across the iPad version of Office, Windows 10 and my Mac, and for whatever reason, with Office 2016, I spend a lot less time thinking about the odd little platform-specific ways to get things done.

3. If you must use Outlook for email, the version on Office 2016 is about as good as it gets. It's not always easy to integrate outside mail accounts (gmail, for instance requires you to setup a totally different ""app password"" for Outlook), but once you do this, it's quite good. If you're at a corporation that requires Outlook as an email client for getting to the company Exchange server, finally you don't feel handicapped by Outlook. Of course, things like preferences in email clients are highly subjective, but I'm finally to the point where I'd rather use Outlook than browser based email or Apple's built-in email client.

4. The Office 2016 version of PowerPoint seems less buggy and more stable overall. For example, I have presentations I save in PDF format in Office 2011 that just come out corrupt - wrong fonts, wrong layout, etc. With Office 2016, these are perfect so far.

There are some limitations in Office 2016. For me, one of the big ones was using Word to generate form letters via an ODBC database connection to a MySQL database. This didn't work great in Office 2011 (indeed - it's one of the reasons I keep a Windows PC around!), but it doesn't work AT ALL on Word 2016. I suspect the issue is compatibility problems with the underlying database drivers, but this ""just worked"" in prior releases.

Also, one example of an annoying ""feature"" is that there seems to be an odd interaction between Word and Apple's Time Machine in this release. Every 10-15 minutes, Word comes to a standstill while Time Machine runs. In fairness Microsoft has a few articles on how to prevent exactly this problem, and I'm sure it's just something like a temporary file being locked by Time Machine while Word is trying to use it, but I very rarely see this sort of thing in other Mac applications - not even in Office 2011.

There are tons of other enhancements, but these were the big ones for me. The rest seem to fall into categories of ""oh, isn't that cute"" to truly useful to completely annoying. The good news is that if you must, you can have both Office 2011 and 2016 installed at the same time, which is how I'd recommend you make the transition - at least initially.

Bottom line is that I believe Microsoft has made good progress on bringing all the Office platforms together, and so if you find yourself using Office on all sorts of different computers, then upgrading to Office 2016 on your Mac will be a good idea. If this isn't you, and you're totally happy with Office 2011 (or whatever prior release), then I'm not sure you'll see any drastic differences by upgrading. There's risk to upgrading - and risk to not upgrading - so this gets to be a personal decision that will depend on your preferences and requirements."

1,item as seller described

0.5,"It is very age appropriate. If your child loves Sesame Street, they will love the game. My daughter who is age 7, still enjoys playing it from time to time. I love the fact that although kids love playing it and that they think of it as a game, it is very educational and helps them with Physical Science, Logic and reasoning, Problem Solving, and engineering. It is a very nice game and worth getting. I would highly recommend this."

1,"If you can find it, buy it.  Gigabit speed is outstanding.
Plug and play."

1,This product is an excellent - low cost for great product.  We have used it many times on numerous jobs & recommend it highly.

1,"I highly recommend Trend Micro Titanium Internet Security 2012.  For most users who don't want to work with advanced features or settings beyond the recommended settings, Trend Micro Titanium has been slightly simplified over the previous Internet Security version from past years. It's fast in scanning, it doesn't slow down my computer while I work, and the way it communicates reports to me is clear and clean.  I love it.  I'm using an AMD Phenom triple-core PC with 8 GB of RAM, and Windows 7 64-bit version. Installation was simple and quick, lasting about 5 minutes.

Even for the advanced users who like to tweak the settings, there are a good number of settings you can tweak.  You can choose if you want security software drivers to load as soon as the computer starts (for Extra Security), only have main drivers load at startup, or have drivers load after the OS has completed loading (for Extra Performance).  You can also set a password to prevent any changes to the Trend Micro software settings.

There are two tools:
Parental Controls and Data Theft Prevention.  Both easy to get to, setup, and turn on/off.

There are four main menus:
Virus & Spyware Controls: containing ""Scan Preferences"" and ""Scheduled Scans""
Internet & Email Controls: containing ""Web Threats"", ""Spam & Emailed Files"", and ""Network""
Exception Lists: containing ""Programs/folders"" and ""Websites""
Other Settings: containing ""System Startup"", ""Proxy Settings"", ""Password"", and ""UI Skinning""

The Web Threats above seems to work with Microsoft Internet Explorer and Mozilla Firefox. No mention of any other browser. UI Skinning allows you to change the look of the main console.

I've been using Trend Micro for about 4 years now.  I've tried Kaspersky Internet Security, McAfee, Norton 360, and Computer Associates before I started Trend Micro.  I prefer Trend Micro over all of the others because of the speed of installation, the ease of using the software, and the ease of uninstalling, if necessary. For me, it runs quicker than the other internet security/total security packages.  But I don't use Trend Micro exclusively. I like to sample different security packages to see improvements companies make in their products.  Kaspersky works second best for me. I used McAfee recently and that worked quite well, but I still prefer Trend Micro. 5 stars."

0,"I have to hand it to Microsoft for Office 2008's ease of installation. Usually, when I purchase any sort of Microsoft product, I'm stuck dealing with all sorts of ridiculous issues and errors before I even get to try it out. With Office 2008, everything installed without a hitch and I was able to start using it in no time. As far as functionality and features go, this one is hit or miss. I've had no issues with PowerPoint or Word, which are the programs I use the most. Excel, on the other hand, is mysteriously missing features that are integral to the overall usefulness of the program. This is baffling, and there really is no excuse for it. Thankfully in my case, Excel isn't a necessity, but if it's something you'll need to make use of, you might want to reconsider before purchasing Office 2008."

1,"I am very satisfied with the purchase of this wireless router.
The setup took just a few minutes to complete the setup wizard and after that everything worked from the first time, perfectly.
I have now wireless connectivity throughout the whole house. The connection is stable and the speed is as advertised.
I considered Linksys and Netgear routers, but there always was some kind of problem with them.
I have not found any complaints with this 3Com router. Also my personal experience with 3Com products was another factor for my decision to by this product.
Bottom line - if you are looking for reliable, easy to use router this product is for you."

0,"A lot of products currently are coming with the option to install extra junk automatically selected.  I assume most people know to deselect this junk before installation so I'm not knocking off any rating for the junk that Nero would like to give you.

Nero 2014 packs a lot of products into this single collection.  This can make it difficult to find the functionality that you want.  For example I figured I'd try recoding a CD to MP3s to play on my portable player, you'd think ""Nero Recode"" would do this task.  No, it doesn't, ""Recode"" says it doesn't recognize any of the files on the CD.  I managed to find under Nero Express a tab for the ""extended area"" where I found ""Save Audio Tracks"" which does this process.  There is a long hesitation as it loads the dialog box, which I assume is it going out and querying the Internet for the track name data (no option to skip this check).  People who like simplicity might like Nero as it doesn't allow you to get into all the fine details of MP3 settings (you just select from a list of 19 preset options) but people looking for a power tool may be disappointed.

The Video product worked okay.  This is one of the few products I've found which can easily and without fuss read the VOB files on DVDs (no, it doesn't break copyrighted DVDs) but it is slow (as are most tools dealing with huge amounts of video data) and unresponsive at times (if you trigger it to do something there is often no way to cancel so you just have to sit and wait unless you wish to crash the program).

Once you are familiar with it, Nero should get the job done like it always has, but the first few times using it, you'll likely be stumbling around."

1,"Have it plugged into my wan/router so people visiting can use both WiFi or Bluetooth.. Especially handy since some of my customers have PDA's that only have Bluetooth built in. Also have several GigaBytes of MP3's for download, and those work fine on both the PDA's and phones."

-0.5,"Yes, this software is free and all that but it's just a limited protection package. To get it all costs around $30. I'm going to delete it and put Webroot back on my computers."

1,"I'm liking this.  I lost entirely too many goodies when my last laptop crashed, so (for me) just the peace of mind of having things backed up is worth the reasonable cost of this product.  Pretty simple to set up.

I will note that the item I recieved and the item pictured are somewhat differed.  I did not recieve a box or a disc.  The item I recieved was not ""frustration free"" packaging.  It's a card (like a gift card and has the code you need to set up the account.  It's in one of those annoying-to-open blister packs.  However, the packaging is sized nicely for a stocking stuffer, etc."

0.5,"Roxio's Creator NXT 2 is a program that is relatively easy to learn and use, and it performs a LOT of common tasks. And it performs most tasks very well. I have been quite pleased with it. And while single task programs would likely give you more individual task options, and be able to perform its specific job a little better, this multi-task program does and will perform all of its duties to a satisfactory level for the average user.

However, with that said, if you are in fact a power user and/or a perfectionist, you may want to instead get single task programs for best results. But, of course, this will come at a much, much higher overall price. But again, for most users, this program will definitely yield satisfactory results. And without being really difficult to learn, as is frequently the case with individual task programs.

Overall I have been very happy with this software suite, and cannot find any significant flaws with it. And in fact, I have only been able to find minor shortcomings. But they're shortcomings I can live with given the very reasonable price for the number of tasks it performs. If you're an average/casual user, do give this software suite a try. I am reasonably confident that you'll be happy with it."

0.5,"This is a tough product to review. On one hand, WordPerfect Office offers a powerful and very capable alternative to Microsoft Office. As multiple reviewers have already noted, if you really care about a document's layout the ""Alt + F3"" ""Reveal Codes"" feature is pretty much worth the cost of the purchase.

But the X8 version is not really all that different from the last version I used (X4). And what new features have been added pretty much apply to the Standard or Professional version of WPOX8 and not this one (Home & Student). At this point, I have to add that the ""Home and Student"" edition reviewed here is NOT the same as WPOX8 Academic (more on that in a bit).

So what does one get for $99 (Amazon price at the time of this review)? You get the essentials and they are: the WordPerfect document processor (equivalent to MS Word), Quattro Pro spreadsheet (equivalent to MS Excel), Presentations (equivalent to MS PowerPoint), Lightning (equivalent to MS OneNote), and the AfterShot 2 photo processing app. That's it, but that's probably enough for most folks. (Interestingly, Corel offers a stripped down version of this product -&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Corel-Office-5-3-Installs/dp/B006N1Q0W2/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Corel Office 5 - 3 Installs</a>&nbsp;(essentially, the Corel version of MS Works) - and I can't help but wonder if, at $30, Corel is hurting WPO sales by offering Office (though I suspect Corel hopes Office will be a stepping stone to WPO)).

For me, the sweet spot (as it pertains to features is&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Corel-WordPerfect-Office-X8-Standard/dp/B01EB06R10/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Corel WordPerfect Office X8 Standard</a>. But for some reason Corel puts it out of reach by pricing it at $250. I guess there must be some logic, but I'm not following. If you can qualify for the Academic Edition that's the way to go. For $80 you get WPOX8 Professional (which adds the Paradox database application) for less than this Home & Student Edition. Disappointingly, the Perfect Authority ""table of authorities"" feature is an add-on (at $199) for the Standard and Professional versions; perhaps even more disappointingly, Perfect Authority won't work with this (Home & Student) edition.

If Corel really wants to keep a foothold with the ""next gen"" of users it HAS to update the interface; the software still looks like it did a decade (or more) ago. Frankly, this looked good when WFWG 3.11 was the current OS (and that was 1993)! What with folks moving away from WPO years ago and now folks moving away from the desktop/laptop entirely, Corel has got to do something to refresh the look. Even the free, Open Source LibreOffice has updated its look. It amazes me is that it's the cheaper, less capable product - Corel Office - that uses a MS Word ribbon interface that is far more modern and user-friendly (to the eyes) than WPOX8. So if Corel believes WPO can survive because lawyers still like the pleading and authorities features, okay. But I think it is ultimately a losing strategy.

WordPerfect, despite its looks, is - I believe - a superior product to MS Word (if it matters to you what your document looks like behind the scenes). I have used both since the late 1980s and know that you can do more with the former than latter. Quattro Pro is equally as capable as Excel at most basic tasks, but the world is Excel-based (so most work in QP will have to be ""translated"" for use in Excel). Finally, I think Presentations is a better presenting app than PowerPoint, but once again, the world is PowerPoint-centric. Of the three, the least difficult to transition output over to an MS Office-centric world is WordPerfect (which is fortunate as WP is the reason I think most people buy this suite). Even if this is the case, don't discount the other two: I learned spreadsheets on QP and found it a bit easier to understand the concept of spreadsheets on QP than I did on Excel; same with Presentations (easier to use initially; which is kind of a hoot considering WP's long-standing reputation of having a steep learning curve!).

After Shot 2 is a full version photo editing/adjusting application. I don't do a whole lot of work with photos so my impressions are those of an amateur. But from all appearances it appears to be a comprehensive, full-featured app. It is, however, 1 version behind; the most current version is 3.x (which you will learn about when closing version 2 and being shown an offer to upgrade to version 3 for $49.

One last thought. Usually ""user help"" is an after-thought; the mind set these days seems to be that if you can't figure it out, do an internet search or buy an after-market book. It's pleasing to see Corel not going that route; the Corel Reference Center utility is superb.

Summary: 4 stars. Functional, powerful, capable, at $99 you get a great program at a reasonable price and one that doesn't require an email account to activate and keep active. A 5-star bit of software. But it looks so, so, so old; WPO is in drastic need of a facelift. And the features added to make WPOX8 better than previous offerings is slim. The old look and minimal reasons to upgrade earn -1 star. So while I really want to support Corel's latest edition of WPO, I would be remiss if I didn't mention that I think the optimal way to go (if you can't get the Academic version) is either to buy&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/WordPerfect-Office-X7-Standard/dp/B00JC5Y6WM/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">WordPerfect Office X7 Standard</a>&nbsp;or&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Corel-Wordperfect-Office-X7-Home-Student-Product-Key-Card/dp/B00YYCI98K/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Corel Wordperfect Office X7 Home & Student - Product Key Card</a>. At $140 you get a more powerful suite in WPOX7 Standard than WPOX8 H&S and don't really miss anything for $40 more than WPOX8 H&S. If one decides to go the H&S route, WPOX7 Home & Student comes in at $40 and is essentially identical to WPOX8 H&S (but less than half the cost). Like I said, not sure I'm following Corel's pricing strategies; to me, Corel has to do something if it wants WPO to remain a viable product. Anyway, take a look at the attached comparisons downloaded from Corel's WP web page...(couldn't post .pdf files so screenshots will have to suffice; I also posted a screenshot of this review in progress so you can get a glimpse of the interface)."

0.5,"good, ladygamblertina@yahoo.com"

0,"Imagine a flu shot that made you feel sick for several days. On the one hand, you wouldn't get the flu, so you wouldn't get some of the really nasty complications that sometimes come with the flu. On the other hand, you'd still get about as sick as you would with a normal flu.

It's the same way with this virus program: It slows down your computer just like most of the trojan horses and spyware it prevents from being installed. However, it will prevent the rare occurrence of some really nasty viruses.

There are other, better options out there for viruses that are faster and less invasive. I have used the free version of AVG antivirus for several years, and my computer is fast and has never had a virus infection that I know of. Installing this program slowed things down."

